query_id,workflow_id,workflow_task,query,required_tools,supporting_tools,rationale,candidate_tools,source_query_id,variant_dimension,expected_count,primary_hit,any_hit,primary_recall,recall,primary_rank,related_only_tools,missed_tools,extra_tools,primary_tools,related_tools,returned_toolkits,api_search_latency_sec,end_to_end_latency_sec,error,no_results_returned,raw_result_path
workflow-001-q4-implicit,1,"Prepare HubSpot launch assets for a paid event registration flow: assess payment-link feasibility, create a review-only automated confirmation email, create a disabled confirmation workflow, verify the assets remain inert, and attempt to create a custom-object registration ledger.",set up a new data structure definition for tracking registration records,['HUBSPOT_CREATE_OBJECT_SCHEMA'],[],Attempting to create a custom-object registration ledger requires defining a new object schema.,"['HUBSPOT_CLONE_MARKETING_EMAIL', 'HUBSPOT_CREATE_OBJECT_SCHEMA', 'HUBSPOT_CREATE_OR_UPDATE_DRAFT_VERSION', 'HUBSPOT_CREATE_WORKFLOW', 'HUBSPOT_GET_ALL_MARKETING_EMAILS_FOR_A_HUBSPOT_ACCOUNT', 'HUBSPOT_GET_THE_DETAILS_OF_A_SPECIFIED_MARKETING_EMAIL', 'HUBSPOT_GET_WORKFLOWS', 'HUBSPOT_GET_WORKFLOW_BY_ID', 'HUBSPOT_LIST_GRANTED_SCOPES', 'HUBSPOT_SEARCH_EMAILS']",workflow-001-q4,implicit,1,False,False,0.0,0.0,,,HUBSPOT_CREATE_OBJECT_SCHEMA,STRIPE_CREATE_TAX_REGISTRATION; STRIPE_GET_TAX_SETTINGS; STRIPE_LIST_TAX_REGISTRATIONS,STRIPE_CREATE_TAX_REGISTRATION,STRIPE_GET_TAX_SETTINGS; STRIPE_LIST_TAX_REGISTRATIONS,stripe,3.67,3.67,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-001-q4-implicit.json
workflow-001-q4-paraphrase,1,"Prepare HubSpot launch assets for a paid event registration flow: assess payment-link feasibility, create a review-only automated confirmation email, create a disabled confirmation workflow, verify the assets remain inert, and attempt to create a custom-object registration ledger.",define a custom schema for the registration ledger object,['HUBSPOT_CREATE_OBJECT_SCHEMA'],[],Attempting to create a custom-object registration ledger requires defining a new object schema.,"['HUBSPOT_CLONE_MARKETING_EMAIL', 'HUBSPOT_CREATE_OBJECT_SCHEMA', 'HUBSPOT_CREATE_OR_UPDATE_DRAFT_VERSION', 'HUBSPOT_CREATE_WORKFLOW', 'HUBSPOT_GET_ALL_MARKETING_EMAILS_FOR_A_HUBSPOT_ACCOUNT', 'HUBSPOT_GET_THE_DETAILS_OF_A_SPECIFIED_MARKETING_EMAIL', 'HUBSPOT_GET_WORKFLOWS', 'HUBSPOT_GET_WORKFLOW_BY_ID', 'HUBSPOT_LIST_GRANTED_SCOPES', 'HUBSPOT_SEARCH_EMAILS']",workflow-001-q4,paraphrase,1,True,True,1.0,1.0,1,,,HIGHLEVEL_CREATE_CUSTOM_FIELD; HIGHLEVEL_CREATE_CUSTOM_OBJECT_SCHEMA; HIGHLEVEL_GET_OBJECT_BY_LOCATION_ID; HUBSPOT_CREATE_ASSOCIATION; HUBSPOT_RETRIEVE_ALL_OBJECT_SCHEMAS; HUBSPOT_UPDATE_OBJECT_SCHEMA,HUBSPOT_CREATE_OBJECT_SCHEMA; HIGHLEVEL_CREATE_CUSTOM_OBJECT_SCHEMA,HUBSPOT_RETRIEVE_ALL_OBJECT_SCHEMAS; HUBSPOT_CREATE_ASSOCIATION; HUBSPOT_UPDATE_OBJECT_SCHEMA; HIGHLEVEL_GET_OBJECT_BY_LOCATION_ID; HIGHLEVEL_CREATE_CUSTOM_FIELD,hubspot; highlevel,2.84,2.84,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-001-q4-paraphrase.json
workflow-002-q1-explicit,2,"Retrieve upcoming Google Calendar meeting events and create or update Notion content containing a large structured dataset, with verification after writing.",show me all upcoming events across all of my Google Calendars,['GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS'],[],Directly searches for the tool needed to retrieve upcoming meeting events across multiple Google calendars.,"['GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE']",workflow-002-q1,explicit,1,True,True,1.0,1.0,2,,,GOOGLECALENDAR_EVENTS_GET; GOOGLECALENDAR_EVENTS_LIST; GOOGLECALENDAR_FIND_EVENT; GOOGLECALENDAR_FIND_FREE_SLOTS; GOOGLECALENDAR_GET_CALENDAR; GOOGLECALENDAR_GET_CURRENT_DATE_TIME; GOOGLECALENDAR_LIST_CALENDARS,GOOGLECALENDAR_GET_CURRENT_DATE_TIME; GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS,GOOGLECALENDAR_LIST_CALENDARS; GOOGLECALENDAR_EVENTS_GET; GOOGLECALENDAR_EVENTS_LIST; GOOGLECALENDAR_FIND_FREE_SLOTS; GOOGLECALENDAR_GET_CALENDAR; GOOGLECALENDAR_FIND_EVENT,googlecalendar,5.11,5.11,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-002-q1-explicit.json
workflow-002-q1-implicit,2,"Retrieve upcoming Google Calendar meeting events and create or update Notion content containing a large structured dataset, with verification after writing.",what is coming up on my schedule across all calendars,['GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS'],[],Directly searches for the tool needed to retrieve upcoming meeting events across multiple Google calendars.,"['GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE']",workflow-002-q1,implicit,1,True,True,1.0,1.0,1,,,GOOGLECALENDAR_CREATE_EVENT; GOOGLECALENDAR_EVENTS_LIST; GOOGLECALENDAR_FIND_FREE_SLOTS; GOOGLECALENDAR_GET_CALENDAR; GOOGLECALENDAR_GET_CURRENT_DATE_TIME; GOOGLECALENDAR_LIST_CALENDARS,GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS; GOOGLECALENDAR_FIND_FREE_SLOTS,GOOGLECALENDAR_GET_CURRENT_DATE_TIME; GOOGLECALENDAR_LIST_CALENDARS; GOOGLECALENDAR_GET_CALENDAR; GOOGLECALENDAR_CREATE_EVENT; GOOGLECALENDAR_EVENTS_LIST,googlecalendar,2.5,2.5,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-002-q1-implicit.json
workflow-002-q1-paraphrase,2,"Retrieve upcoming Google Calendar meeting events and create or update Notion content containing a large structured dataset, with verification after writing.",get a schedule of future events from every calendar I have,['GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS'],[],Directly searches for the tool needed to retrieve upcoming meeting events across multiple Google calendars.,"['GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE']",workflow-002-q1,paraphrase,1,True,True,1.0,1.0,2,,,GOOGLECALENDAR_EVENTS_GET; GOOGLECALENDAR_EVENTS_INSTANCES; GOOGLECALENDAR_EVENTS_LIST; GOOGLECALENDAR_FIND_EVENT; GOOGLECALENDAR_GET_CURRENT_DATE_TIME; GOOGLECALENDAR_LIST_CALENDARS; GOOGLECALENDAR_SETTINGS_LIST,GOOGLECALENDAR_GET_CURRENT_DATE_TIME; GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS,GOOGLECALENDAR_SETTINGS_LIST; GOOGLECALENDAR_EVENTS_LIST; GOOGLECALENDAR_EVENTS_INSTANCES; GOOGLECALENDAR_EVENTS_GET; GOOGLECALENDAR_LIST_CALENDARS; GOOGLECALENDAR_FIND_EVENT,googlecalendar,1.88,1.88,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-002-q1-paraphrase.json
workflow-002-q2-explicit,2,"Retrieve upcoming Google Calendar meeting events and create or update Notion content containing a large structured dataset, with verification after writing.",make a new notion page and populate it with structured content blocks,"['NOTION_CREATE_NOTION_PAGE', 'NOTION_ADD_MULTIPLE_PAGE_CONTENT']",['NOTION_REPLACE_PAGE_CONTENT'],Compositional query to find tools for creating a new page and populating it with a large structured dataset.,"['GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE']",workflow-002-q2,explicit,2,True,True,0.5,1.0,1,NOTION_ADD_MULTIPLE_PAGE_CONTENT,,NOTION_FETCH_DATA; NOTION_INSERT_ROW_DATABASE; NOTION_RETRIEVE_PAGE; NOTION_SEARCH_NOTION_PAGE; NOTION_UPDATE_PAGE,NOTION_CREATE_NOTION_PAGE,NOTION_FETCH_DATA; NOTION_ADD_MULTIPLE_PAGE_CONTENT; NOTION_RETRIEVE_PAGE; NOTION_UPDATE_PAGE; NOTION_SEARCH_NOTION_PAGE; NOTION_INSERT_ROW_DATABASE,notion,2.12,2.12,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-002-q2-explicit.json
workflow-002-q2-implicit,2,"Retrieve upcoming Google Calendar meeting events and create or update Notion content containing a large structured dataset, with verification after writing.",create a fresh document and insert formatted sections into it,"['NOTION_CREATE_NOTION_PAGE', 'NOTION_ADD_MULTIPLE_PAGE_CONTENT']",['NOTION_REPLACE_PAGE_CONTENT'],Compositional query to find tools for creating a new page and populating it with a large structured dataset.,"['GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE']",workflow-002-q2,implicit,2,False,False,0.0,0.0,,,NOTION_ADD_MULTIPLE_PAGE_CONTENT; NOTION_CREATE_NOTION_PAGE,GOOGLEDOCS_CREATE_DOCUMENT; GOOGLEDOCS_CREATE_DOCUMENT_MARKDOWN; GOOGLEDOCS_EXPORT_DOCUMENT_AS_PDF; GOOGLEDOCS_GET_DOCUMENT_BY_ID; GOOGLEDOCS_GET_DOCUMENT_PLAINTEXT; GOOGLEDOCS_INSERT_TABLE_ACTION; GOOGLEDOCS_UPDATE_DOCUMENT_MARKDOWN; GOOGLEDOCS_UPDATE_DOCUMENT_SECTION_MARKDOWN,GOOGLEDOCS_CREATE_DOCUMENT_MARKDOWN; GOOGLEDOCS_UPDATE_DOCUMENT_SECTION_MARKDOWN,GOOGLEDOCS_GET_DOCUMENT_PLAINTEXT; GOOGLEDOCS_CREATE_DOCUMENT; GOOGLEDOCS_EXPORT_DOCUMENT_AS_PDF; GOOGLEDOCS_INSERT_TABLE_ACTION; GOOGLEDOCS_GET_DOCUMENT_BY_ID; GOOGLEDOCS_UPDATE_DOCUMENT_MARKDOWN,googledocs,2.47,2.47,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-002-q2-implicit.json
workflow-002-q2-paraphrase,2,"Retrieve upcoming Google Calendar meeting events and create or update Notion content containing a large structured dataset, with verification after writing.",set up a blank page in notion and build out its layout with organized content,"['NOTION_CREATE_NOTION_PAGE', 'NOTION_ADD_MULTIPLE_PAGE_CONTENT']",['NOTION_REPLACE_PAGE_CONTENT'],Compositional query to find tools for creating a new page and populating it with a large structured dataset.,"['GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE']",workflow-002-q2,paraphrase,2,True,True,0.5,1.0,1,NOTION_ADD_MULTIPLE_PAGE_CONTENT,,NOTION_FETCH_DATA; NOTION_INSERT_ROW_DATABASE; NOTION_RETRIEVE_PAGE; NOTION_SEARCH_NOTION_PAGE; NOTION_UPDATE_PAGE,NOTION_CREATE_NOTION_PAGE,NOTION_FETCH_DATA; NOTION_ADD_MULTIPLE_PAGE_CONTENT; NOTION_RETRIEVE_PAGE; NOTION_UPDATE_PAGE; NOTION_SEARCH_NOTION_PAGE; NOTION_INSERT_ROW_DATABASE,notion,2.15,2.15,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-002-q2-paraphrase.json
workflow-002-q3-explicit,2,"Retrieve upcoming Google Calendar meeting events and create or update Notion content containing a large structured dataset, with verification after writing.",fetch this Notion page content to double-check the written information,"['NOTION_RETRIEVE_PAGE', 'NOTION_GET_PAGE_MARKDOWN']",[],Searches for tools to read back and verify the content that was just written to the Notion page.,"['GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE']",workflow-002-q3,explicit,2,True,True,0.5,1.0,2,NOTION_RETRIEVE_PAGE,,NOTION_FETCH_BLOCK_CONTENTS; NOTION_FETCH_BLOCK_METADATA; NOTION_FETCH_DATA; NOTION_FETCH_DATABASE; NOTION_QUERY_DATABASE; NOTION_SEARCH_NOTION_PAGE,NOTION_SEARCH_NOTION_PAGE; NOTION_GET_PAGE_MARKDOWN,NOTION_RETRIEVE_PAGE; NOTION_FETCH_DATA; NOTION_FETCH_BLOCK_CONTENTS; NOTION_FETCH_BLOCK_METADATA; NOTION_FETCH_DATABASE; NOTION_QUERY_DATABASE,notion,5.5,5.5,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-002-q3-explicit.json
workflow-002-q3-implicit,2,"Retrieve upcoming Google Calendar meeting events and create or update Notion content containing a large structured dataset, with verification after writing.",pull up the document text to verify the recorded details,"['NOTION_RETRIEVE_PAGE', 'NOTION_GET_PAGE_MARKDOWN']",[],Searches for tools to read back and verify the content that was just written to the Notion page.,"['GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE']",workflow-002-q3,implicit,2,False,False,0.0,0.0,,,NOTION_GET_PAGE_MARKDOWN; NOTION_RETRIEVE_PAGE,GOOGLEDOCS_COPY_DOCUMENT; GOOGLEDOCS_GET_DOCUMENT_BY_ID; GOOGLEDOCS_GET_DOCUMENT_PLAINTEXT; GOOGLEDOCS_SEARCH_DOCUMENTS; GOOGLEDRIVE_DOWNLOAD_FILE; GOOGLEDRIVE_GET_FILE_METADATA,GOOGLEDOCS_GET_DOCUMENT_PLAINTEXT,GOOGLEDRIVE_GET_FILE_METADATA; GOOGLEDOCS_GET_DOCUMENT_BY_ID; GOOGLEDRIVE_DOWNLOAD_FILE; GOOGLEDOCS_SEARCH_DOCUMENTS; GOOGLEDOCS_COPY_DOCUMENT,googledocs; googledrive,3.08,3.08,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-002-q3-implicit.json
workflow-002-q3-paraphrase,2,"Retrieve upcoming Google Calendar meeting events and create or update Notion content containing a large structured dataset, with verification after writing.",check the existing data against what is currently written on the page,"['NOTION_RETRIEVE_PAGE', 'NOTION_GET_PAGE_MARKDOWN']",[],Searches for tools to read back and verify the content that was just written to the Notion page.,"['GOOGLECALENDAR_EVENTS_LIST_ALL_CALENDARS', 'NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE']",workflow-002-q3,paraphrase,2,False,False,0.0,0.0,,,NOTION_GET_PAGE_MARKDOWN; NOTION_RETRIEVE_PAGE,FIRECRAWL_BATCH_SCRAPE; FIRECRAWL_BATCH_SCRAPE_GET; FIRECRAWL_BATCH_SCRAPE_GET_ERRORS; FIRECRAWL_CRAWL; FIRECRAWL_CRAWL_GET_ERRORS; FIRECRAWL_CREDIT_USAGE; FIRECRAWL_MAP_MULTIPLE_URLS_BASED_ON_OPTIONS; WEBSCRAPING_AI_GET_HTML,FIRECRAWL_BATCH_SCRAPE; FIRECRAWL_BATCH_SCRAPE_GET; FIRECRAWL_BATCH_SCRAPE_GET_ERRORS,FIRECRAWL_MAP_MULTIPLE_URLS_BASED_ON_OPTIONS; FIRECRAWL_CRAWL; FIRECRAWL_CRAWL_GET_ERRORS; WEBSCRAPING_AI_GET_HTML; FIRECRAWL_CREDIT_USAGE,firecrawl; webscraping_ai,2.29,2.29,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-002-q3-paraphrase.json
workflow-003-q1-explicit,3,"Find a spreadsheet in OneDrive, download it, programmatically add comparison summary worksheets/sections, upload the modified workbook back to the same OneDrive item, and verify the cloud copy.",find the spreadsheet file in OneDrive,['ONE_DRIVE_SEARCH_ITEMS'],['ONE_DRIVE_GET_ITEM'],The agent needs to find the target spreadsheet file by name or path within OneDrive before interacting with it.,"['ONE_DRIVE_DOWNLOAD_FILE', 'ONE_DRIVE_GET_ITEM', 'ONE_DRIVE_SEARCH_ITEMS', 'ONE_DRIVE_UPDATE_FILE_CONTENT']",workflow-003-q1,explicit,1,True,True,1.0,1.0,1,,,ONE_DRIVE_DOWNLOAD_FILE; ONE_DRIVE_GET_ITEM; ONE_DRIVE_GET_ITEM_PERMISSIONS; ONE_DRIVE_GET_ITEM_VERSIONS; ONE_DRIVE_ONEDRIVE_FIND_FILE,ONE_DRIVE_SEARCH_ITEMS; ONE_DRIVE_GET_ITEM,ONE_DRIVE_ONEDRIVE_FIND_FILE; ONE_DRIVE_DOWNLOAD_FILE; ONE_DRIVE_GET_ITEM_VERSIONS; ONE_DRIVE_GET_ITEM_PERMISSIONS,one_drive,2.65,2.65,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-003-q1-explicit.json
workflow-003-q1-implicit,3,"Find a spreadsheet in OneDrive, download it, programmatically add comparison summary worksheets/sections, upload the modified workbook back to the same OneDrive item, and verify the cloud copy.",search and locate the spreadsheet document,['ONE_DRIVE_SEARCH_ITEMS'],['ONE_DRIVE_GET_ITEM'],The agent needs to find the target spreadsheet file by name or path within OneDrive before interacting with it.,"['ONE_DRIVE_DOWNLOAD_FILE', 'ONE_DRIVE_GET_ITEM', 'ONE_DRIVE_SEARCH_ITEMS', 'ONE_DRIVE_UPDATE_FILE_CONTENT']",workflow-003-q1,implicit,1,False,False,0.0,0.0,,,ONE_DRIVE_SEARCH_ITEMS,GMAIL_FETCH_EMAILS; GMAIL_SEARCH_PEOPLE; GOOGLESHEETS_GET_SPREADSHEET_BY_DATA_FILTER; GOOGLESHEETS_LOOKUP_SPREADSHEET_ROW; GOOGLESHEETS_SEARCH_DEVELOPER_METADATA; GOOGLESHEETS_VALUES_GET; GOOGLESHEETS_VALUES_UPDATE,GOOGLESHEETS_SEARCH_DEVELOPER_METADATA; GOOGLESHEETS_LOOKUP_SPREADSHEET_ROW,GOOGLESHEETS_GET_SPREADSHEET_BY_DATA_FILTER; GOOGLESHEETS_VALUES_GET; GOOGLESHEETS_VALUES_UPDATE; GMAIL_FETCH_EMAILS; GMAIL_SEARCH_PEOPLE,googlesheets; gmail,2.56,2.56,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-003-q1-implicit.json
workflow-003-q1-paraphrase,3,"Find a spreadsheet in OneDrive, download it, programmatically add comparison summary worksheets/sections, upload the modified workbook back to the same OneDrive item, and verify the cloud copy.",where is my spreadsheet located on OneDrive,['ONE_DRIVE_SEARCH_ITEMS'],['ONE_DRIVE_GET_ITEM'],The agent needs to find the target spreadsheet file by name or path within OneDrive before interacting with it.,"['ONE_DRIVE_DOWNLOAD_FILE', 'ONE_DRIVE_GET_ITEM', 'ONE_DRIVE_SEARCH_ITEMS', 'ONE_DRIVE_UPDATE_FILE_CONTENT']",workflow-003-q1,paraphrase,1,True,True,1.0,1.0,1,,,EXCEL_CLOSE_SESSION; EXCEL_GET_RANGE; EXCEL_GET_SESSION; EXCEL_GET_WORKSHEET_USED_RANGE; EXCEL_LIST_TABLES; EXCEL_LIST_TABLE_ROWS; EXCEL_LIST_WORKSHEETS; EXCEL_SEARCH_FILES; ONE_DRIVE_GET_ITEM,ONE_DRIVE_SEARCH_ITEMS; EXCEL_GET_SESSION; EXCEL_LIST_WORKSHEETS; EXCEL_GET_WORKSHEET_USED_RANGE,EXCEL_LIST_TABLES; EXCEL_LIST_TABLE_ROWS; ONE_DRIVE_GET_ITEM; EXCEL_CLOSE_SESSION; EXCEL_SEARCH_FILES; EXCEL_GET_RANGE,excel; one_drive,2.44,2.44,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-003-q1-paraphrase.json
workflow-003-q2-explicit,3,"Find a spreadsheet in OneDrive, download it, programmatically add comparison summary worksheets/sections, upload the modified workbook back to the same OneDrive item, and verify the cloud copy.",download an excel spreadsheet from my microsoft onedrive account to my computer,['ONE_DRIVE_DOWNLOAD_FILE'],['ONE_DRIVE_GET_ITEM'],"To programmatically add worksheets, the agent must first fetch the actual file content to the local environment.","['ONE_DRIVE_DOWNLOAD_FILE', 'ONE_DRIVE_GET_ITEM', 'ONE_DRIVE_SEARCH_ITEMS', 'ONE_DRIVE_UPDATE_FILE_CONTENT']",workflow-003-q2,explicit,1,True,True,1.0,1.0,2,,,ONE_DRIVE_DOWNLOAD_FILE_BY_PATH; ONE_DRIVE_DOWNLOAD_ITEM_AS_FORMAT; ONE_DRIVE_GET_DRIVE_ITEM_BY_SHARING_URL; ONE_DRIVE_GET_ITEM; ONE_DRIVE_GET_ITEM_PERMISSIONS; ONE_DRIVE_LIST_FOLDER_CHILDREN; ONE_DRIVE_SEARCH_ITEMS,ONE_DRIVE_GET_ITEM; ONE_DRIVE_DOWNLOAD_FILE,ONE_DRIVE_LIST_FOLDER_CHILDREN; ONE_DRIVE_SEARCH_ITEMS; ONE_DRIVE_DOWNLOAD_ITEM_AS_FORMAT; ONE_DRIVE_GET_DRIVE_ITEM_BY_SHARING_URL; ONE_DRIVE_GET_ITEM_PERMISSIONS; ONE_DRIVE_DOWNLOAD_FILE_BY_PATH,one_drive,3.01,3.01,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-003-q2-explicit.json
workflow-003-q2-implicit,3,"Find a spreadsheet in OneDrive, download it, programmatically add comparison summary worksheets/sections, upload the modified workbook back to the same OneDrive item, and verify the cloud copy.",save a spreadsheet from cloud storage to local disk,['ONE_DRIVE_DOWNLOAD_FILE'],['ONE_DRIVE_GET_ITEM'],"To programmatically add worksheets, the agent must first fetch the actual file content to the local environment.","['ONE_DRIVE_DOWNLOAD_FILE', 'ONE_DRIVE_GET_ITEM', 'ONE_DRIVE_SEARCH_ITEMS', 'ONE_DRIVE_UPDATE_FILE_CONTENT']",workflow-003-q2,implicit,1,False,False,0.0,0.0,,,ONE_DRIVE_DOWNLOAD_FILE,GOOGLEDRIVE_DOWNLOAD_FILE; GOOGLEDRIVE_DOWNLOAD_FILE_OPERATION; GOOGLEDRIVE_EXPORT_GOOGLE_WORKSPACE_FILE; GOOGLEDRIVE_FIND_FILE; GOOGLEDRIVE_GET_FILE_METADATA; GOOGLEDRIVE_UPLOAD_FILE,GOOGLEDRIVE_DOWNLOAD_FILE,GOOGLEDRIVE_GET_FILE_METADATA; GOOGLEDRIVE_FIND_FILE; GOOGLEDRIVE_EXPORT_GOOGLE_WORKSPACE_FILE; GOOGLEDRIVE_DOWNLOAD_FILE_OPERATION; GOOGLEDRIVE_UPLOAD_FILE,googledrive,4.49,4.49,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-003-q2-implicit.json
workflow-003-q2-paraphrase,3,"Find a spreadsheet in OneDrive, download it, programmatically add comparison summary worksheets/sections, upload the modified workbook back to the same OneDrive item, and verify the cloud copy.",fetch and store an xlsx document locally from cloud storage,['ONE_DRIVE_DOWNLOAD_FILE'],['ONE_DRIVE_GET_ITEM'],"To programmatically add worksheets, the agent must first fetch the actual file content to the local environment.","['ONE_DRIVE_DOWNLOAD_FILE', 'ONE_DRIVE_GET_ITEM', 'ONE_DRIVE_SEARCH_ITEMS', 'ONE_DRIVE_UPDATE_FILE_CONTENT']",workflow-003-q2,paraphrase,1,False,False,0.0,0.0,,,ONE_DRIVE_DOWNLOAD_FILE,GOOGLEDRIVE_CREATE_FOLDER; GOOGLEDRIVE_DOWNLOAD_FILE; GOOGLEDRIVE_DOWNLOAD_FILE_OPERATION; GOOGLEDRIVE_EXPORT_GOOGLE_WORKSPACE_FILE; GOOGLEDRIVE_FIND_FILE; GOOGLEDRIVE_GET_FILE_METADATA; GOOGLEDRIVE_LIST_SHARED_DRIVES; GOOGLEDRIVE_RESUMABLE_UPLOAD; GOOGLEDRIVE_UPLOAD_FILE,GOOGLEDRIVE_UPLOAD_FILE; GOOGLEDRIVE_FIND_FILE; GOOGLEDRIVE_DOWNLOAD_FILE,GOOGLEDRIVE_GET_FILE_METADATA; GOOGLEDRIVE_LIST_SHARED_DRIVES; GOOGLEDRIVE_RESUMABLE_UPLOAD; GOOGLEDRIVE_DOWNLOAD_FILE_OPERATION; GOOGLEDRIVE_EXPORT_GOOGLE_WORKSPACE_FILE; GOOGLEDRIVE_CREATE_FOLDER,googledrive,5.05,5.05,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-003-q2-paraphrase.json
